Plot,DBH_11,DC_2011,Status_2011,DBH_17,Status_2017,DC_2017,Treatment,Treatment_Title,count,DDD,Growing.Space
uc3,15.4,,1,18.4,1,,uc,Understory Thin Only,1,0,58.916
us1,32.1,,1,36.6,1,,us,Overstory Thin Only,1,0,73.213
uc1,5.9,,1,6.8,1,,uc,Understory Thin Only,1,0,28.692
uc3,12.1,,1,15.9,1,,uc,Understory Thin Only,1,0,12.022
uc3,20.2,,1,23.8,1,,uc,Understory Thin Only,1,0,6.871
uc2,4.8,,1,6,1,,uc,Understory Thin Only,1,0,2.883
uc3,20.3,,1,25,1,,uc,Understory Thin Only,1,0,5.674
uc3,8.9,,1,11.3,1,,uc,Understory Thin Only,1,0,5.468
uc3,17.1,,1,21,1,,uc,Understory Thin Only,1,0,25.893
uc3,129.9,,1,133.8,1,,uc,Understory Thin Only,1,0,167.91
uc1,26.9,,1,29.8,1,,uc,Understory Thin Only,1,0,6.955
uc3,32.6,,1,38.8,1,,uc,Understory Thin Only,1,0,8.773
us1,12.9,,1,15.1,1,,us,Overstory Thin Only,1,0,8.782
us1,22.3,,1,28.3,1,,us,Overstory Thin Only,1,0,39.836
uc2,33.5,,1,39.2,1,,uc,Understory Thin Only,1,0,16.337
uc2,25.9,,1,30.3,1,,uc,Understory Thin Only,1,0,30.452
uc2,31.6,,1,38,1,,uc,Understory Thin Only,1,0,5.679
uc1,11.8,,1,12.3,2,1,uc,Understory Thin Only,1,1,50.947
uc1,113.1,,1,92.5,2,5,uc,Understory Thin Only,1,1,52.752
uc1,7.4,,1,7.7,2,2,uc,Understory Thin Only,1,1,7.15
us1,14.3,,1,18.1,1,,us,Overstory Thin Only,1,0,14.7
uc3,32.6,,1,36.1,1,,uc,Understory Thin Only,1,0,128.25
uc1,16.8,,1,19.3,1,,uc,Understory Thin Only,1,0,4.533
uc3,13.9,,1,16.6,1,,uc,Understory Thin Only,1,0,86.12
us1,66.3,,1,70.2,1,,us,Overstory Thin Only,1,0,14.993
uc1,94.6,,1,95.5,1,,uc,Understory Thin Only,1,0,68.346
uc2,33.6,,1,38.4,1,,uc,Understory Thin Only,1,0,5.385
uc2,13.2,,1,11.4,1,,uc,Understory Thin Only,1,0,34.888
uc3,24.3,,1,27.8,1,,uc,Understory Thin Only,1,0,97.138
uc3,124.9,,1,125,1,,uc,Understory Thin Only,1,0,14.724
uc2,17.3,,1,18,1,,uc,Understory Thin Only,1,0,34.71
uc1,7.2,,1,9,2,1,uc,Understory Thin Only,1,1,7.859
uc2,11.2,,1,13.3,1,,uc,Understory Thin Only,1,0,12.031
uc1,16.7,,1,20.5,1,,uc,Understory Thin Only,1,0,3.921
uc3,7.6,,1,18.9,2,1,uc,Understory Thin Only,1,1,14.818
uc2,11.6,,1,11.8,2,1,uc,Understory Thin Only,1,1,13.439
us1,8.3,,1,10,1,,us,Overstory Thin Only,1,0,9.282
uc3,8.2,,1,10,1,,uc,Understory Thin Only,1,0,25.773
uc2,15.5,,1,18.5,1,,uc,Understory Thin Only,1,0,12.136
uc3,14.8,,1,20,1,,uc,Understory Thin Only,1,0,13.347
us1,27.3,,1,33.7,1,,us,Overstory Thin Only,1,0,34.904
us1,5.9,,1,7,2,1,us,Overstory Thin Only,1,1,46.979
uc1,20.8,,1,19,2,3,uc,Understory Thin Only,1,1,35.486
uc2,6.4,,1,9.8,1,,uc,Understory Thin Only,1,0,18.126
uc1,88,,1,90,1,,uc,Understory Thin Only,1,0,3.076
uc1,80.4,,1,83,1,,uc,Understory Thin Only,1,0,56.74
uc1,10.9,,1,13.3,1,,uc,Understory Thin Only,1,0,12.55
uc1,8.3,,1,9,1,,uc,Understory Thin Only,1,0,9.818
uc3,22.1,,1,29,1,,uc,Understory Thin Only,1,0,13.056
uc3,5.5,,1,6.3,1,,uc,Understory Thin Only,1,0,0.838
uc3,11.7,,1,16.7,1,,uc,Understory Thin Only,1,0,11.65
uc1,13.1,,1,12.1,1,,uc,Understory Thin Only,1,0,1.234
uc1,15,,1,19.5,1,,uc,Understory Thin Only,1,0,61.088
uc1,7.8,,1,9.4,2,1,uc,Understory Thin Only,1,1,32.702
uc1,24.5,,1,28.1,1,,uc,Understory Thin Only,1,0,41.121
uc3,8.9,,1,12.6,1,,uc,Understory Thin Only,1,0,4.361
us1,19.7,,1,24,1,,us,Overstory Thin Only,1,0,39.906
uc1,5.5,,1,5.1,2,1,uc,Understory Thin Only,1,1,3.433
uc1,6.7,,1,6.6,2,1,uc,Understory Thin Only,1,1,3.015
uc1,14.5,,1,14.3,2,1,uc,Understory Thin Only,1,1,1.522
uc1,26.6,,1,30,1,,uc,Understory Thin Only,1,0,0.725
uc1,6.9,,1,6.7,2,1,uc,Understory Thin Only,1,1,10.375
uc3,9.1,,1,9.9,1,,uc,Understory Thin Only,1,0,4.261
uc3,5.6,,1,7.8,1,,uc,Understory Thin Only,1,0,18.859
uc1,134.7,,1,134.2,1,,uc,Understory Thin Only,1,0,73.847
uc1,15.7,,1,18,1,,uc,Understory Thin Only,1,0,1.697
uc3,8.9,,1,12.6,1,,uc,Understory Thin Only,1,0,21.673
uc1,33.5,,1,35.5,1,,uc,Understory Thin Only,1,0,57.019
us1,13.9,,1,20.2,1,,us,Overstory Thin Only,1,0,81.72
uc1,12.8,,1,14.1,1,,uc,Understory Thin Only,1,0,1.35
uc1,23.6,,1,27.9,1,,uc,Understory Thin Only,1,0,7.193
uc3,24.4,,1,30.6,1,,uc,Understory Thin Only,1,0,89.79
uc2,9.8,,1,14.1,1,,uc,Understory Thin Only,1,0,50.123
uc2,16.9,,1,24.5,1,,uc,Understory Thin Only,1,0,53.634
uc3,11.8,,1,16.4,1,,uc,Understory Thin Only,1,0,9.375
uc3,31.5,,1,36.1,1,,uc,Understory Thin Only,1,0,42.97
uc1,116.8,,1,118.6,2,1,uc,Understory Thin Only,1,1,70.785
us1,5.9,,1,6,2,1,us,Overstory Thin Only,1,1,82.867
uc1,6.6,,1,6.7,2,1,uc,Understory Thin Only,1,1,0.194
uc1,6.7,,1,6.5,2,1,uc,Understory Thin Only,1,1,0.741
uc3,6.8,,1,8.3,2,2,uc,Understory Thin Only,1,1,9.804
us1,28.4,,1,33,1,,us,Overstory Thin Only,1,0,45.05
uc3,101.3,,1,102.7,2,1,uc,Understory Thin Only,1,1,39.622
uc2,82.2,,1,84,2,2,uc,Understory Thin Only,1,1,65.717
uc1,17.5,,1,19.3,1,,uc,Understory Thin Only,1,0,1.808
uc3,152.4,,1,152.8,2,2,uc,Understory Thin Only,1,1,40.665
uc3,24.5,,1,33.5,1,,uc,Understory Thin Only,1,0,62.887
uc3,5.8,,1,6.8,1,,uc,Understory Thin Only,1,0,14.095
uc1,6.4,,1,6.4,2,1,uc,Understory Thin Only,1,1,1.395
uc1,19.3,,1,24.7,1,,uc,Understory Thin Only,1,0,100.851
uc1,27.4,,1,29.5,2,1,uc,Understory Thin Only,1,1,1.752
uc1,8.8,,1,8.5,2,1,uc,Understory Thin Only,1,1,0.979
uc1,19.2,,1,20.8,1,,uc,Understory Thin Only,1,0,1.573
uc3,13.2,,1,18,1,,uc,Understory Thin Only,1,0,41.222
uc1,6.8,,1,6.2,2,2,uc,Understory Thin Only,1,1,2.204
uc1,7.9,,1,7.9,2,1,uc,Understory Thin Only,1,1,0.968
uc1,6.2,,1,6.4,1,,uc,Understory Thin Only,1,0,93.513
uc3,6.5,,1,9,1,,uc,Understory Thin Only,1,0,13.866
uc1,27,,1,27.3,1,,uc,Understory Thin Only,1,0,46.529
uc2,8.1,,1,11.4,1,,uc,Understory Thin Only,1,0,16.036
uc2,108.5,,1,107.3,1,,uc,Understory Thin Only,1,0,123.353
uc1,6.5,,1,6.8,1,,uc,Understory Thin Only,1,0,3.178
uc1,19.8,,1,22.6,1,,uc,Understory Thin Only,1,0,2.312
uc2,22.3,,1,28,1,,uc,Understory Thin Only,1,0,30.981
uc1,88.6,,1,87.9,1,,uc,Understory Thin Only,1,0,41.478
uc3,26.6,,1,32.4,1,,uc,Understory Thin Only,1,0,33.513
us1,30.3,,1,31.3,2,1,us,Overstory Thin Only,1,1,51.866
uc2,12.6,,1,18.1,1,,uc,Understory Thin Only,1,0,15.43
uc2,26.3,,1,31.2,1,,uc,Understory Thin Only,1,0,29.606
uc3,19.7,,1,24.5,1,,uc,Understory Thin Only,1,0,19.924
uc3,10.5,,1,14.6,1,,uc,Understory Thin Only,1,0,76.321
uc2,17.7,,1,22.5,1,,uc,Understory Thin Only,1,0,5.965
uc1,11,,1,11.5,1,,uc,Understory Thin Only,1,0,2.462
uc3,24.8,,1,27.3,1,,uc,Understory Thin Only,1,0,32.491
uc2,8.5,,1,13.1,1,,uc,Understory Thin Only,1,0,15.709
uc1,21.9,,1,26.2,1,,uc,Understory Thin Only,1,0,7.775
uc3,30.8,,1,35.9,1,,uc,Understory Thin Only,1,0,6.489
uc2,28.9,,1,34.4,1,,uc,Understory Thin Only,1,0,7.595
uc1,7.8,,1,8.8,2,1,uc,Understory Thin Only,1,1,18.48
uc1,16.3,,1,18.3,1,,uc,Understory Thin Only,1,0,11.397
uc1,19.9,,1,25.9,1,,uc,Understory Thin Only,1,0,28.201
uc2,19.3,,1,24.1,1,,uc,Understory Thin Only,1,0,4.892
uc1,31,,1,34.9,1,,uc,Understory Thin Only,1,0,40.256
uc3,31.3,,1,37.3,1,,uc,Understory Thin Only,1,0,43.577
uc2,13.6,,1,15.6,1,,uc,Understory Thin Only,1,0,23.523
uc3,14.9,,1,16.6,1,,uc,Understory Thin Only,1,0,37.04
uc1,5.8,,1,8.7,1,,uc,Understory Thin Only,1,0,29.493
uc2,9.2,,1,13.1,1,,uc,Understory Thin Only,1,0,32.357
us1,29.8,,1,30,2,4,us,Overstory Thin Only,1,1,90.682
uc3,6.6,,1,8.5,1,,uc,Understory Thin Only,1,0,15.944
uc2,23.3,,1,27.4,1,,uc,Understory Thin Only,1,0,37.914
uc2,6,,1,8.5,2,1,uc,Understory Thin Only,1,1,25.738
uc1,21.4,,1,31.1,1,,uc,Understory Thin Only,1,0,46.088
uc2,12.6,,1,15.9,1,,uc,Understory Thin Only,1,0,0.503
uc3,21,,1,24.2,1,,uc,Understory Thin Only,1,0,32.287
uc1,10.8,,1,11.9,2,2,uc,Understory Thin Only,1,1,1.862
uc2,40.1,,1,46.7,1,,uc,Understory Thin Only,1,0,38.604
uc3,145.5,,1,149,2,2,uc,Understory Thin Only,1,1,96.119
uc1,15.5,,1,16.4,1,,uc,Understory Thin Only,1,0,6.707
uc1,21.1,,1,26.4,1,,uc,Understory Thin Only,1,0,52.125
uc1,25.8,,1,30.5,1,,uc,Understory Thin Only,1,0,12.928
uc1,7.3,,1,8,2,1,uc,Understory Thin Only,1,1,8.009
uc1,11.5,,1,13.8,1,,uc,Understory Thin Only,1,0,4.677
us1,13.1,,1,19.5,2,1,us,Overstory Thin Only,1,1,45.47
uc3,27.4,,1,30.5,1,,uc,Understory Thin Only,1,0,61.271
uc3,27.2,,1,32.4,1,,uc,Understory Thin Only,1,0,57.373
uc3,28.1,,1,37.3,1,,uc,Understory Thin Only,1,0,21.685
uc2,13.5,,1,17.8,1,,uc,Understory Thin Only,1,0,18.859
us1,119.4,,1,121,2,1,us,Overstory Thin Only,1,1,144.666
uc1,13.6,,1,14,2,1,uc,Understory Thin Only,1,1,5.633
uc1,15.9,,1,18,1,,uc,Understory Thin Only,1,0,12.217
uc1,6.8,,1,12.4,1,,uc,Understory Thin Only,1,0,3.946
uc1,27.2,,1,29.6,1,,uc,Understory Thin Only,1,0,2.572
uc1,9.8,,1,10.7,1,,uc,Understory Thin Only,1,0,3.073
uc1,16.2,,1,19.5,1,,uc,Understory Thin Only,1,0,21.229
uc2,26.8,,1,37.6,1,,uc,Understory Thin Only,1,0,31.554
uc3,5.8,,1,7.1,1,,uc,Understory Thin Only,1,0,8.46
uc2,6.5,,1,6.8,2,1,uc,Understory Thin Only,1,1,81.099
uc1,11.2,,1,15.6,1,,uc,Understory Thin Only,1,0,6.662
uc2,15.2,,1,19.5,1,,uc,Understory Thin Only,1,0,36.968
uc2,22.8,,1,27.4,1,,uc,Understory Thin Only,1,0,18.44
uc1,5.2,,1,4.9,1,,uc,Understory Thin Only,1,0,8.928
uc2,160.5,,1,156.4,1,,uc,Understory Thin Only,1,0,128.022
uc3,11.1,,1,7.4,2,3,uc,Understory Thin Only,1,1,16.206
uc3,5.7,,1,6.8,1,,uc,Understory Thin Only,1,0,22.212
uc2,21.6,,1,27.2,1,,uc,Understory Thin Only,1,0,44.952
uc2,27.7,,1,30.6,1,,uc,Understory Thin Only,1,0,25.094
us1,23.3,,1,29.4,1,,us,Overstory Thin Only,1,0,54.23
uc1,6.8,,1,8.4,1,,uc,Understory Thin Only,1,0,19.555
uc2,15.2,,1,17.3,1,,uc,Understory Thin Only,1,0,19.42
uc1,31.9,,1,37.6,1,,uc,Understory Thin Only,1,0,136.112
uc1,144.3,,1,141.4,1,,uc,Understory Thin Only,1,0,10.183
us1,82.2,,1,84.3,1,,us,Overstory Thin Only,1,0,108.861
uc3,7,,1,8,1,,uc,Understory Thin Only,1,0,7.096
uc3,12,,1,13.9,1,,uc,Understory Thin Only,1,0,2.556
uc3,21,,1,23.7,1,,uc,Understory Thin Only,1,0,48.136
uc3,176,,1,180.7,1,,uc,Understory Thin Only,1,0,10.437
uc1,6.8,,1,6.6,2,3,uc,Understory Thin Only,1,1,25.78
uc2,8.9,,1,7.4,2,1,uc,Understory Thin Only,1,1,19.064
uc2,10.7,,1,15.1,1,,uc,Understory Thin Only,1,0,13.194
us1,12.7,,1,13,2,1,us,Overstory Thin Only,1,1,13.001
uc3,88.4,,1,90.9,1,,uc,Understory Thin Only,1,0,34.521
us1,6.1,,1,6.9,2,1,us,Overstory Thin Only,1,1,11.807
uc3,27.8,,1,32.9,1,,uc,Understory Thin Only,1,0,29.958
us1,26,,1,29.6,1,,us,Overstory Thin Only,1,0,97.615
us1,24.1,,1,30,1,,us,Overstory Thin Only,1,0,24.877
us1,6.2,,1,7.6,2,1,us,Overstory Thin Only,1,1,63.386
uc3,7.7,,1,8.1,1,,uc,Understory Thin Only,1,0,49.438
uc3,19.5,,1,27.7,1,,uc,Understory Thin Only,1,0,18.171
uc1,8,,1,9,1,,uc,Understory Thin Only,1,0,11.391
uc2,12.1,,1,18.8,1,,uc,Understory Thin Only,1,0,19.895
us1,28,,1,29.4,2,1,us,Overstory Thin Only,1,1,72.554
us1,88.9,,1,89,1,,us,Overstory Thin Only,1,0,132.007
us1,39.4,,1,47.2,1,,us,Overstory Thin Only,1,0,82.733
us1,9.6,,1,12.5,1,,us,Overstory Thin Only,1,0,110.573
uc3,10.7,,1,14.2,1,,uc,Understory Thin Only,1,0,2.586
uc2,23.4,,1,31.8,1,,uc,Understory Thin Only,1,0,96.961
uc3,19.6,,1,23.4,1,,uc,Understory Thin Only,1,0,22.433
uc3,10.4,,1,14.4,1,,uc,Understory Thin Only,1,0,6.105
uc3,10.4,,1,12.1,2,1,uc,Understory Thin Only,1,1,14.027
uc3,109.2,,1,110.9,1,,uc,Understory Thin Only,1,0,67.656
uc2,21.4,,1,26.2,1,,uc,Understory Thin Only,1,0,36.648
uc3,18.7,,1,23.9,1,,uc,Understory Thin Only,1,0,40.399
uc1,11,,1,12.2,1,,uc,Understory Thin Only,1,0,5.072
uc2,156.5,,1,158.3,1,,uc,Understory Thin Only,1,0,73.784
uc3,33.7,,1,39.9,1,,uc,Understory Thin Only,1,0,27.697
uc1,15.5,,1,18.3,1,,uc,Understory Thin Only,1,0,5.697
us1,21.6,,1,24.8,1,,us,Overstory Thin Only,1,0,61.846
uc3,15.5,,1,19.9,1,,uc,Understory Thin Only,1,0,20.507
uc3,97.8,,1,105.3,2,2,uc,Understory Thin Only,1,1,92.947
uc3,11.2,,1,13.1,1,,uc,Understory Thin Only,1,0,42.382
uc3,8,,1,10.9,1,,uc,Understory Thin Only,1,0,6.467
uc3,20.1,,1,22.6,2,2,uc,Understory Thin Only,1,1,12.486
uc3,106.3,,1,108.9,1,,uc,Understory Thin Only,1,0,18.631
uc1,13.8,,1,16.6,1,,uc,Understory Thin Only,1,0,2.662
us1,6.6,,1,6.8,2,1,us,Overstory Thin Only,1,1,11.538
uc3,25.4,,1,32.1,1,,uc,Understory Thin Only,1,0,13.525
us1,28.2,,1,31.7,1,,us,Overstory Thin Only,1,0,59.647
uc1,8.5,,1,9.4,1,,uc,Understory Thin Only,1,0,12.653
uc1,14.8,,1,15.5,2,3,uc,Understory Thin Only,1,1,6.162
uc1,23.8,,1,24,1,,uc,Understory Thin Only,1,0,110.355
uc1,23.3,,1,26.4,1,,uc,Understory Thin Only,1,0,1.239
uc1,23.2,,1,26.8,1,,uc,Understory Thin Only,1,0,17.685
uc2,6.1,,1,8.4,1,,uc,Understory Thin Only,1,0,23.816
uc1,9.2,,1,9.7,1,,uc,Understory Thin Only,1,0,0.873
uc2,30.1,,1,35.1,1,,uc,Understory Thin Only,1,0,68.9
uc3,16.1,,1,21,1,,uc,Understory Thin Only,1,0,0.985
uc3,11.8,,1,18,1,,uc,Understory Thin Only,1,0,13.277
uc2,16.7,,1,20.3,1,,uc,Understory Thin Only,1,0,63.62
uc1,21.4,,1,24.8,1,,uc,Understory Thin Only,1,0,65.565
uc2,9.2,,1,11.5,1,,uc,Understory Thin Only,1,0,12.014
uc2,14.8,,1,16,1,,uc,Understory Thin Only,1,0,4.488
us1,83.2,,1,87.4,1,,us,Overstory Thin Only,1,0,78.494
uc3,24.2,,1,26.8,1,,uc,Understory Thin Only,1,0,50.958
us1,27.1,,1,26,2,4,us,Overstory Thin Only,1,1,154.657
uc2,17.4,,1,21.7,1,,uc,Understory Thin Only,1,0,21.587
us1,24.5,,1,29.1,1,,us,Overstory Thin Only,1,0,115.692
us1,11.4,,1,16.8,1,,us,Overstory Thin Only,1,0,98.884
us1,14.9,,1,19.6,1,,us,Overstory Thin Only,1,0,48.262
uc2,89,,1,95.7,1,,uc,Understory Thin Only,1,0,11.184
uc2,91.8,,1,92.9,2,2,uc,Understory Thin Only,1,1,34.489
uc1,17.5,,1,20.9,1,,uc,Understory Thin Only,1,0,19.301
uc3,92.3,,1,91.6,2,3,uc,Understory Thin Only,1,1,21.207
uc2,25.3,,1,28.6,1,,uc,Understory Thin Only,1,0,81.716
uc3,10.8,,1,12.8,1,,uc,Understory Thin Only,1,0,8.177
uc3,10.7,,1,9.6,2,2,uc,Understory Thin Only,1,1,8.35
uc2,17,,1,15.1,2,3,uc,Understory Thin Only,1,1,36.383
uc3,14.7,,1,19,1,,uc,Understory Thin Only,1,0,55.855
uc3,29.1,,1,36.2,1,,uc,Understory Thin Only,1,0,5.973
uc3,12,,1,15.1,1,,uc,Understory Thin Only,1,0,10.663
uc2,124.6,,1,126.8,1,,uc,Understory Thin Only,1,0,18.857
uc3,8.3,,1,11.4,1,,uc,Understory Thin Only,1,0,23.42
uc3,15.5,,1,19,1,,uc,Understory Thin Only,1,0,4.031
uc2,16.2,,1,18.5,1,,uc,Understory Thin Only,1,0,20.698
us1,16.9,,1,22.6,1,,us,Overstory Thin Only,1,0,56.422
uc2,19.1,,1,24.1,1,,uc,Understory Thin Only,1,0,105.168
uc1,12.8,,1,17.5,1,,uc,Understory Thin Only,1,0,39.899
uc1,6.9,,1,7.6,2,1,uc,Understory Thin Only,1,1,97.969
uc3,137.4,,1,136.4,1,,uc,Understory Thin Only,1,0,43.131
us1,21.5,,1,26.9,1,,us,Overstory Thin Only,1,0,16.441
uc3,6.6,,1,8.5,1,,uc,Understory Thin Only,1,0,10.233
uc3,16.7,,1,19.7,1,,uc,Understory Thin Only,1,0,11.746
uc3,12.1,,1,13.8,2,1,uc,Understory Thin Only,1,1,9.525
us1,66.2,,1,73,1,,us,Overstory Thin Only,1,0,105.328
us1,17.5,,1,16,1,,us,Overstory Thin Only,1,0,2.013
uc3,5.5,,1,5.6,2,1,uc,Understory Thin Only,1,1,15.279
uc2,22.9,,1,27.6,1,,uc,Understory Thin Only,1,0,25.942
uc3,9.7,,1,11.9,2,1,uc,Understory Thin Only,1,1,14.793
uc2,31,,1,37.9,1,,uc,Understory Thin Only,1,0,61.321
uc3,18.6,,1,21.1,1,,uc,Understory Thin Only,1,0,1.155
uc2,11.9,,1,16.2,1,,uc,Understory Thin Only,1,0,21.011
uc2,102.5,,1,105.6,1,,uc,Understory Thin Only,1,0,35.614
uc1,12.2,,1,13.9,2,1,uc,Understory Thin Only,1,1,124.297
uc2,101.9,,1,102.4,1,,uc,Understory Thin Only,1,0,24.858
us1,8,,1,8.2,1,,us,Overstory Thin Only,1,0,7.115
uc1,5.1,,1,6.3,1,,uc,Understory Thin Only,1,0,46.084
uc3,35.8,,1,44,1,,uc,Understory Thin Only,1,0,129.301
uc3,5.3,,1,5.9,1,,uc,Understory Thin Only,1,0,0.177
uc3,220.1,,1,216.7,1,,uc,Understory Thin Only,1,0,72.8
uc3,32.1,,1,34,1,,uc,Understory Thin Only,1,0,42.547
uc1,90.7,,1,91.4,1,,uc,Understory Thin Only,1,0,33.243
uc2,13,,1,18.5,1,,uc,Understory Thin Only,1,0,7.96
uc2,8.6,,1,12.8,1,,uc,Understory Thin Only,1,0,74.248
uc2,8.6,,1,13.8,1,,uc,Understory Thin Only,1,0,53.683
uc3,6.4,,1,8.4,1,,uc,Understory Thin Only,1,0,3.743
uc3,9,,1,9.6,2,1,uc,Understory Thin Only,1,1,23.766
uc3,13.2,,1,8.1,1,,uc,Understory Thin Only,1,0,1.926
uc3,7.9,,1,8.7,1,,uc,Understory Thin Only,1,0,2.494
us1,38.3,,1,43,1,,us,Overstory Thin Only,1,0,42.063
us1,18,,1,23.1,1,,us,Overstory Thin Only,1,0,82.248
uc2,17.7,,1,21.6,1,,uc,Understory Thin Only,1,0,33.509
uc3,21.1,,1,27.4,1,,uc,Understory Thin Only,1,0,151.784
uc2,78,,1,79.5,2,1,uc,Understory Thin Only,1,1,3.074
us1,27.6,,1,28.2,2,3,us,Overstory Thin Only,1,1,14.25
uc3,91.2,,1,89.7,1,,uc,Understory Thin Only,1,0,16.765
uc1,9.6,,1,10.2,1,,uc,Understory Thin Only,1,0,10.761
us1,29.2,,1,32,2,1,us,Overstory Thin Only,1,1,26.753
uc2,22.7,,1,21.6,2,1,uc,Understory Thin Only,1,1,26.019
uc2,5.5,,1,5.4,2,1,uc,Understory Thin Only,1,1,1.185
uc3,30.1,,1,35,1,,uc,Understory Thin Only,1,0,14.407
us1,76.8,,1,80.8,1,,us,Overstory Thin Only,1,0,17.055
us1,12.8,,1,12.8,2,1,us,Overstory Thin Only,1,1,95.024
uc2,14.5,,1,17.8,1,,uc,Understory Thin Only,1,0,7.472
uc2,12.1,,1,15.4,1,,uc,Understory Thin Only,1,0,19.571
uc2,19.9,,1,23,1,,uc,Understory Thin Only,1,0,100.226
uc2,25.6,,1,32.1,1,,uc,Understory Thin Only,1,0,101.315
uc3,13,,1,15.6,1,,uc,Understory Thin Only,1,0,7.157
uc2,12.5,,1,19.9,1,,uc,Understory Thin Only,1,0,86.241
uc3,28.5,,1,30.8,2,1,uc,Understory Thin Only,1,1,51.246
uc1,17.7,,1,25.2,1,,uc,Understory Thin Only,1,0,57.866
uc1,6.9,,1,8.1,1,,uc,Understory Thin Only,1,0,5.53
uc3,109,,1,111.5,2,2,uc,Understory Thin Only,1,1,72.559
uc2,11.4,,1,15.9,1,,uc,Understory Thin Only,1,0,74.743
uc1,11.2,,1,12.7,1,,uc,Understory Thin Only,1,0,7.87
uc1,25.1,,1,31.9,1,,uc,Understory Thin Only,1,0,16.374
us1,25.7,,1,26.4,2,2,us,Overstory Thin Only,1,1,10.765
uc1,102.8,,1,105.6,2,2,uc,Understory Thin Only,1,1,36.656
uc1,23.5,,1,26.3,2,1,uc,Understory Thin Only,1,1,144.601
uc3,117.7,,1,121,1,,uc,Understory Thin Only,1,0,54.723
uc1,8.5,,1,10.2,1,,uc,Understory Thin Only,1,0,38.651
uc1,15.4,,1,17.5,1,,uc,Understory Thin Only,1,0,45.215
uc1,94.3,,1,97.8,1,,uc,Understory Thin Only,1,0,13.665
uc3,9.3,,1,10.7,1,,uc,Understory Thin Only,1,0,21.151
uc3,138.7,,1,137.1,2,2,uc,Understory Thin Only,1,1,40.931
uc2,86.1,,1,85.1,1,,uc,Understory Thin Only,1,0,58.878
uc3,101.6,,1,105.7,1,,uc,Understory Thin Only,1,0,60.607
uc1,8,,1,12.3,2,1,uc,Understory Thin Only,1,1,142.408
uc2,12.1,,1,14.6,1,,uc,Understory Thin Only,1,0,40.475
uc3,13.5,,1,15.5,1,,uc,Understory Thin Only,1,0,5.055
uc1,14.4,,1,19.3,1,,uc,Understory Thin Only,1,0,85.32
uc3,12,,1,17,1,,uc,Understory Thin Only,1,0,60.651
uc2,26.4,,1,29.5,1,,uc,Understory Thin Only,1,0,12.362
uc2,9.5,,1,13.3,1,,uc,Understory Thin Only,1,0,31.795
uc1,10.4,,1,12.2,2,1,uc,Understory Thin Only,1,1,39.617
us1,12,,1,13.4,2,1,us,Overstory Thin Only,1,1,68.205
uc3,6.5,,1,8,1,,uc,Understory Thin Only,1,0,4.163
us1,49.7,,1,58.9,1,,us,Overstory Thin Only,1,0,146.112
uc3,6.5,,1,7.9,1,,uc,Understory Thin Only,1,0,49.103
uc2,17.9,,1,20.5,1,,uc,Understory Thin Only,1,0,1.377
uc3,11.4,,1,14.6,1,,uc,Understory Thin Only,1,0,37.705
uc1,37.9,,1,42.8,1,,uc,Understory Thin Only,1,0,62.41
uc1,19.2,,1,23.8,1,,uc,Understory Thin Only,1,0,51.075
uc2,134.6,,1,133.5,1,,uc,Understory Thin Only,1,0,22.422
uc2,8.1,,1,10.1,1,,uc,Understory Thin Only,1,0,36.562
uc3,20.9,,1,28.6,1,,uc,Understory Thin Only,1,0,80.759
uc3,14.2,,1,16.9,1,,uc,Understory Thin Only,1,0,18.9
uc2,101.7,,1,105.7,1,,uc,Understory Thin Only,1,0,34
uc2,17.1,,1,20.6,1,,uc,Understory Thin Only,1,0,45.827
uc2,10,,1,13.1,1,,uc,Understory Thin Only,1,0,44.643
uc2,19,,1,20.1,2,1,uc,Understory Thin Only,1,1,21.886
uc3,26.5,,1,31.3,1,,uc,Understory Thin Only,1,0,15.445
uc2,26,,1,30,1,,uc,Understory Thin Only,1,0,50.886
us1,34.2,,1,39.7,1,,us,Overstory Thin Only,1,0,47.569
us1,17.5,,1,19.6,1,,us,Overstory Thin Only,1,0,39.674
uc2,11.8,,1,14.3,1,,uc,Understory Thin Only,1,0,11.283
uc2,9.7,,1,8.6,1,,uc,Understory Thin Only,1,0,2.177
uc2,71.7,,1,74.9,1,,uc,Understory Thin Only,1,0,2.243
uc3,9.8,,1,10.9,1,,uc,Understory Thin Only,1,0,4.591
uc2,5.7,,1,10,1,,uc,Understory Thin Only,1,0,11.64
uc2,29,,1,35,1,,uc,Understory Thin Only,1,0,39.556
uc2,103.3,,1,105.2,2,2,uc,Understory Thin Only,1,1,23.979
uc3,35.7,,1,40.4,1,,uc,Understory Thin Only,1,0,6.506
uc2,14.8,,1,18.3,1,,uc,Understory Thin Only,1,0,69.622
uc3,11.5,,1,13,1,,uc,Understory Thin Only,1,0,10.99
uc3,19.5,,1,23.4,1,,uc,Understory Thin Only,1,0,10.822
uc2,14.2,,1,20.2,1,,uc,Understory Thin Only,1,0,25.703
us1,28.4,,1,31.8,1,,us,Overstory Thin Only,1,0,14.638
us1,12.8,,1,12.6,2,2,us,Overstory Thin Only,1,1,107.607
uc1,10.8,,1,12.8,1,,uc,Understory Thin Only,1,0,51.588
uc3,13.4,,1,14.7,1,,uc,Understory Thin Only,1,0,19.39
