Plot,DBH_Pre,Status,Decay.Class,year,decay_post,consumed,Burn
bn3,49,2,2,2017,2,0,Second Burn
bn3,68.5,2,2,2017,2,0,Second Burn
bn3,52.5,2,1,2017,2,0,Second Burn
bn3,48.9,2,1,2017,2,0,Second Burn
bn3,42.3,2,2,2017,2,0,Second Burn
bn3,92.3,2,2,2017,2,0,Second Burn
bn3,8.4,2,2,2017,2,0,Second Burn
bs1,59.2,2,2,2017,2,0,Second Burn
bs1,65.3,2,2,2017,2,0,Second Burn
bs1,99.7,2,2,2017,2,0,Second Burn
bs1,64,2,2,2017,2,0,Second Burn
bs1,10.5,2,2,2017,2,0,Second Burn
bs1,13.1,2,2,2017,2,0,Second Burn
bs1,21.3,2,2,2017,2,0,Second Burn
bs1,37,2,2,2017,2,0,Second Burn
bs1,25,2,2,2017,2,0,Second Burn
bs1,20.5,2,2,2017,2,0,Second Burn
bs1,161,2,2,2017,2,0,Second Burn
bs1,19.9,2,2,2017,2,0,Second Burn
bs1,19.8,2,2,2017,2,0,Second Burn
bs1,59.7,2,2,2017,2,0,Second Burn
bs1,82.7,2,2,2017,2,0,Second Burn
bs1,76.2,2,2,2017,2,0,Second Burn
bs1,27.2,2,2,2017,2,0,Second Burn
bs1,87.8,2,2,2017,2,0,Second Burn
bs1,23.3,2,2,2017,2,0,Second Burn
bs1,181.5,2,2,2017,2,0,Second Burn
bs1,12.6,2,2,2017,2,0,Second Burn
bs1,53.8,2,2,2017,2,0,Second Burn
bs1,38.5,2,2,2017,2,0,Second Burn
bs1,175,2,2,2017,2,0,Second Burn
bs1,93.9,2,2,2017,2,0,Second Burn
bs1,57,2,2,2017,2,0,Second Burn
bs1,9,2,2,2017,2,0,Second Burn
bs1,19.5,2,2,2017,2,0,Second Burn
bs3,22.6,2,2,2017,2,0,Second Burn
bs3,14.1,2,2,2017,2,0,Second Burn
bs3,18.4,2,2,2017,2,0,Second Burn
bs3,109,2,2,2017,2,0,Second Burn
bs3,23,2,1,2017,2,0,Second Burn
bs3,82.1,2,2,2017,2,0,Second Burn
bs3,92.5,2,2,2017,2,0,Second Burn
bs3,7.2,2,2,2017,2,0,Second Burn
bs3,6.2,2,2,2017,2,0,Second Burn
bs2,25.8,2,2,2017,2,0,Second Burn
bs2,17,2,2,2017,2,0,Second Burn
bs2,68.4,2,1,2017,2,0,Second Burn
bs2,93.7,2,1,2017,2,0,Second Burn
bs2,41.4,2,2,2017,2,0,Second Burn
bs2,23.5,2,2,2017,2,0,Second Burn
bs2,13.7,2,2,2017,2,0,Second Burn
bs2,180.7,2,2,2017,2,0,Second Burn
bs2,20.6,2,2,2017,2,0,Second Burn
bs2,22.2,2,2,2017,2,0,Second Burn
bs2,97.1,2,2,2017,2,0,Second Burn
bs2,17.2,2,2,2017,2,0,Second Burn
bs2,37.8,2,2,2017,2,0,Second Burn
bs2,17.3,2,2,2017,2,0,Second Burn
bs2,90.1,2,1,2017,2,0,Second Burn
bs2,55.8,2,2,2017,2,0,Second Burn
bs2,32.9,2,2,2017,2,0,Second Burn
bs2,10.3,2,2,2017,2,0,Second Burn
bs2,113.2,2,2,2017,2,0,Second Burn
bs2,101,2,2,2017,2,0,Second Burn
bs2,28.6,2,2,2017,2,0,Second Burn
bs2,23.5,2,2,2017,2,0,Second Burn
bs2,16.3,2,2,2017,2,0,Second Burn
bs2,94.5,2,1,2017,2,0,Second Burn
bs2,78.6,2,1,2017,2,0,Second Burn
bs2,169.4,2,1,2017,2,0,Second Burn
bs2,14.8,2,2,2017,2,0,Second Burn
bs2,8.3,2,1,2017,2,0,Second Burn
bs2,190.8,2,2,2017,2,0,Second Burn
bc2,33,2,1,2017,3,0,Second Burn
bn2,87.9,2,2,2017,3,0,Second Burn
bn2,55,2,3,2017,3,0,Second Burn
bn2,86.8,2,2,2017,3,0,Second Burn
bn3,73.9,2,2,2017,3,0,Second Burn
bs3,15.4,2,2,2017,3,0,Second Burn
bc2,19.7,2,1,2017,3,0,Second Burn
bc2,16.8,2,1,2017,3,0,Second Burn
bc3,92.9,2,2,2017,3,0,Second Burn
bc2,35.7,2,2,2017,3,0,Second Burn
bc2,30.8,2,1,2017,3,0,Second Burn
bs2,113.8,2,2,2017,3,0,Second Burn
bs3,89.5,2,1,2017,3,0,Second Burn
bc1,21.4,2,3,2017,3,0,Second Burn
bc1,110.5,2,3,2017,3,0,Second Burn
bc1,29.5,2,3,2017,3,0,Second Burn
bc1,94.4,2,3,2017,3,0,Second Burn
bc1,84.6,2,3,2017,3,0,Second Burn
bc1,100.2,2,3,2017,3,0,Second Burn
bc1,83,2,2,2017,3,0,Second Burn
bc1,75.4,2,3,2017,3,0,Second Burn
bc1,105.3,2,3,2017,3,0,Second Burn
bc1,23.8,2,3,2017,3,0,Second Burn
bc1,86.4,2,3,2017,3,0,Second Burn
bc1,104.1,2,3,2017,3,0,Second Burn
bc1,19.2,2,3,2017,3,0,Second Burn
bc1,103,2,3,2017,3,0,Second Burn
bc1,107.1,2,3,2017,3,0,Second Burn
bc1,20.9,2,3,2017,3,0,Second Burn
bc1,105.6,2,2,2017,3,0,Second Burn
bc1,88.6,2,3,2017,3,0,Second Burn
bc1,36.4,2,3,2017,3,0,Second Burn
bc2,66.2,2,3,2017,3,0,Second Burn
bc2,98.8,2,2,2017,3,0,Second Burn
bc2,15.5,2,3,2017,3,0,Second Burn
bc2,90.5,2,3,2017,3,0,Second Burn
bc2,95.6,2,3,2017,3,0,Second Burn
bc2,22.5,2,2,2017,3,0,Second Burn
bc2,103.2,2,3,2017,3,0,Second Burn
bc2,57.5,2,2,2017,3,0,Second Burn
bc2,19.9,2,3,2017,3,0,Second Burn
bc2,16.4,2,3,2017,3,0,Second Burn
bc2,101.4,2,3,2017,3,0,Second Burn
bc2,54,2,3,2017,3,0,Second Burn
bc2,120.8,2,3,2017,3,0,Second Burn
bc2,8.2,2,1,2017,3,0,Second Burn
bc3,16.3,2,3,2017,3,0,Second Burn
bc3,24.6,2,2,2017,3,0,Second Burn
bc3,24,2,3,2017,3,0,Second Burn
bc3,96.4,2,3,2017,3,0,Second Burn
bc3,24.8,2,3,2017,3,0,Second Burn
bc3,178.9,2,3,2017,3,0,Second Burn
bc3,77.5,2,2,2017,3,0,Second Burn
bc3,83,2,2,2017,3,0,Second Burn
bc3,7.6,2,3,2017,3,0,Second Burn
bn1,56.6,2,3,2017,3,0,Second Burn
bn1,29,2,3,2017,3,0,Second Burn
bn1,28.4,2,3,2017,3,0,Second Burn
bn1,71.3,2,3,2017,3,0,Second Burn
bn1,73.4,2,3,2017,3,0,Second Burn
bn1,53.3,2,3,2017,3,0,Second Burn
bn1,55.6,2,3,2017,3,0,Second Burn
bn1,6.2,2,3,2017,3,0,Second Burn
bn1,11.4,2,3,2017,3,0,Second Burn
bn1,48.1,2,3,2017,3,0,Second Burn
bn1,42.9,2,3,2017,3,0,Second Burn
bn1,45.1,2,3,2017,3,0,Second Burn
bn1,94.8,2,2,2017,3,0,Second Burn
bn1,114.6,2,3,2017,3,0,Second Burn
bn1,23.1,2,3,2017,3,0,Second Burn
bn1,101.1,2,3,2017,3,0,Second Burn
bn1,31.5,2,3,2017,3,0,Second Burn
bn1,19.8,2,3,2017,3,0,Second Burn
bn1,24.4,2,3,2017,3,0,Second Burn
bn1,45.1,2,3,2017,3,0,Second Burn
bn1,118.7,2,3,2017,3,0,Second Burn
bn1,29.2,2,2,2017,3,0,Second Burn
bn1,85.7,2,3,2017,3,0,Second Burn
bn1,58.8,2,3,2017,3,0,Second Burn
bn1,6.3,2,3,2017,3,0,Second Burn
bn1,41.3,2,3,2017,3,0,Second Burn
bn1,67.4,2,3,2017,3,0,Second Burn
bn1,21.2,2,3,2017,3,0,Second Burn
bn1,28.8,2,3,2017,3,0,Second Burn
bn1,26.1,2,2,2017,3,0,Second Burn
bn1,52,2,1,2017,3,0,Second Burn
bn2,128.5,2,3,2017,3,0,Second Burn
bn2,155.5,2,3,2017,3,0,Second Burn
bn2,152.1,2,2,2017,3,0,Second Burn
bn2,38.4,2,3,2017,3,0,Second Burn
bn2,33.2,2,3,2017,3,0,Second Burn
bn2,96.8,2,2,2017,3,0,Second Burn
bn2,36.8,2,2,2017,3,0,Second Burn
bn2,43.1,2,3,2017,3,0,Second Burn
bn2,68,2,3,2017,3,0,Second Burn
bn2,70.9,2,3,2017,3,0,Second Burn
bn2,85.4,2,3,2017,3,0,Second Burn
bn2,98.5,2,3,2017,3,0,Second Burn
bn2,49.6,2,3,2017,3,0,Second Burn
bn2,47,2,2,2017,3,0,Second Burn
bn2,22.4,2,3,2017,3,0,Second Burn
bn2,60.3,2,3,2017,3,0,Second Burn
bn2,61.6,2,2,2017,3,0,Second Burn
bn2,11.6,2,3,2017,3,0,Second Burn
bn2,48.4,2,3,2017,3,0,Second Burn
bn2,72.6,2,3,2017,3,0,Second Burn
bn2,107.3,2,3,2017,3,0,Second Burn
bn2,25.8,2,1,2017,3,0,Second Burn
bn2,14.1,2,3,2017,3,0,Second Burn
bn2,23.1,2,3,2017,3,0,Second Burn
bn2,35.9,2,2,2017,3,0,Second Burn
bn2,29.1,2,3,2017,3,0,Second Burn
bn2,25,2,2,2017,3,0,Second Burn
bn2,130.2,2,3,2017,3,0,Second Burn
bn2,23.8,2,3,2017,3,0,Second Burn
bn2,15,2,3,2017,3,0,Second Burn
bn2,160.8,2,3,2017,3,0,Second Burn
bn2,7.8,2,3,2017,3,0,Second Burn
bn2,66.5,2,3,2017,3,0,Second Burn
bn2,89.7,2,3,2017,3,0,Second Burn
bn2,19.7,2,3,2017,3,0,Second Burn
bn2,57.5,2,3,2017,3,0,Second Burn
bn2,121,2,3,2017,3,0,Second Burn
bn2,47.7,2,3,2017,3,0,Second Burn
bn3,76.7,2,3,2017,3,0,Second Burn
bn3,44.5,2,3,2017,3,0,Second Burn
bn3,78,2,3,2017,3,0,Second Burn
bn3,33.2,2,2,2017,3,0,Second Burn
bn3,37.3,2,2,2017,3,0,Second Burn
bn3,15.2,2,3,2017,3,0,Second Burn
bn3,56.2,2,3,2017,3,0,Second Burn
bn3,91,2,3,2017,3,0,Second Burn
bn3,45.3,2,2,2017,3,0,Second Burn
bn3,46.8,2,3,2017,3,0,Second Burn
bn3,35.2,2,3,2017,3,0,Second Burn
bn3,144.3,2,3,2017,3,0,Second Burn
bn3,80.9,2,3,2017,3,0,Second Burn
bn3,89,2,3,2017,3,0,Second Burn
bn3,27.8,2,3,2017,3,0,Second Burn
bn3,36.8,2,3,2017,3,0,Second Burn
bn3,40.6,2,3,2017,3,0,Second Burn
bn3,85.8,2,3,2017,3,0,Second Burn
bn3,21,2,3,2017,3,0,Second Burn
bn3,87.4,2,3,2017,3,0,Second Burn
bn3,137,2,3,2017,3,0,Second Burn
bs1,48.1,2,3,2017,3,0,Second Burn
bs1,77,2,3,2017,3,0,Second Burn
bs1,160.7,2,3,2017,3,0,Second Burn
bs1,48.5,2,3,2017,3,0,Second Burn
bs1,29.4,2,3,2017,3,0,Second Burn
bs1,6,2,3,2017,3,0,Second Burn
bs1,11.5,2,3,2017,3,0,Second Burn
bs1,98.3,2,3,2017,3,0,Second Burn
bs1,24.9,2,3,2017,3,0,Second Burn
bs1,18.2,2,3,2017,3,0,Second Burn
bs1,85.5,2,3,2017,3,0,Second Burn
bs1,88.3,2,3,2017,3,0,Second Burn
bs1,28.2,2,3,2017,3,0,Second Burn
bs1,13.7,2,3,2017,3,0,Second Burn
bs1,26.3,2,3,2017,3,0,Second Burn
bs1,22.5,2,3,2017,3,0,Second Burn
bs3,22,2,3,2017,3,0,Second Burn
bs3,65.3,2,3,2017,3,0,Second Burn
bs3,18.7,2,2,2017,3,0,Second Burn
bs3,132.7,2,3,2017,3,0,Second Burn
bs3,17,2,3,2017,3,0,Second Burn
bs3,20.5,2,2,2017,3,0,Second Burn
bs3,5,2,3,2017,3,0,Second Burn
bs3,19.6,2,3,2017,3,0,Second Burn
bs3,25.5,2,3,2017,3,0,Second Burn
bs3,78.9,2,2,2017,3,0,Second Burn
bs3,79.1,2,3,2017,3,0,Second Burn
bs2,65.8,2,3,2017,3,0,Second Burn
bs2,73.1,2,3,2017,3,0,Second Burn
bs2,22,2,3,2017,3,0,Second Burn
bs2,15.8,2,3,2017,3,0,Second Burn
bs2,53.2,2,3,2017,3,0,Second Burn
bs2,118.1,2,3,2017,3,0,Second Burn
bs2,97.8,2,3,2017,3,0,Second Burn
bs2,16,2,3,2017,3,0,Second Burn
bs2,162.4,2,2,2017,3,0,Second Burn
bs2,122.3,2,2,2017,3,0,Second Burn
bs2,18.5,2,3,2017,3,0,Second Burn
bs2,64.6,2,3,2017,3,0,Second Burn
bn3,19.3,2,1,2017,4,0,Second Burn
bn3,36.4,2,1,2017,4,0,Second Burn
bn3,49.1,2,4,2017,4,0,Second Burn
bc3,116.2,2,4,2017,4,0,Second Burn
bn3,22.9,2,3,2017,4,0,Second Burn
bc1,97,2,3,2017,4,0,Second Burn
bc1,39.6,2,3,2017,4,0,Second Burn
bc1,27.5,2,4,2017,4,0,Second Burn
bc1,173.1,2,4,2017,4,0,Second Burn
bc1,126,2,4,2017,4,0,Second Burn
bc1,88.2,2,3,2017,4,0,Second Burn
bc1,27.9,2,4,2017,4,0,Second Burn
bc1,29.5,2,4,2017,4,0,Second Burn
bc1,26,2,3,2017,4,0,Second Burn
bc1,23.5,2,4,2017,4,0,Second Burn
bc1,49.2,2,3,2017,4,0,Second Burn
bc1,127.4,2,3,2017,4,0,Second Burn
bc1,32.4,2,4,2017,4,0,Second Burn
bc1,65.6,2,3,2017,4,0,Second Burn
bc1,96.3,2,4,2017,4,0,Second Burn
bc1,20.3,2,3,2017,4,0,Second Burn
bc1,20.7,2,4,2017,4,0,Second Burn
bc2,66,2,4,2017,4,0,Second Burn
bc2,16.3,2,3,2017,4,0,Second Burn
bc2,46.5,2,4,2017,4,0,Second Burn
bc2,36.6,2,4,2017,4,0,Second Burn
bc2,80.4,2,3,2017,4,0,Second Burn
bc2,25.8,2,4,2017,4,0,Second Burn
bc2,184.5,2,2,2017,4,0,Second Burn
bc2,91.4,2,4,2017,4,0,Second Burn
bc2,94.3,2,4,2017,4,0,Second Burn
bc2,76.1,2,4,2017,4,0,Second Burn
bc2,135.2,2,3,2017,4,0,Second Burn
bc2,127.4,2,3,2017,4,0,Second Burn
bc2,73,2,4,2017,4,0,Second Burn
bc2,122,2,2,2017,4,0,Second Burn
bc3,89.5,2,4,2017,4,0,Second Burn
bc3,21,2,3,2017,4,0,Second Burn
bc3,108,2,3,2017,4,0,Second Burn
bc3,110,2,4,2017,4,0,Second Burn
bc3,114,2,3,2017,4,0,Second Burn
bc3,30.4,2,4,2017,4,0,Second Burn
bc3,34.7,2,4,2017,4,0,Second Burn
bc3,26.9,2,4,2017,4,0,Second Burn
bc3,111.3,2,4,2017,4,0,Second Burn
bc3,119.1,2,4,2017,4,0,Second Burn
bc3,102.5,2,3,2017,4,0,Second Burn
bc3,122,2,3,2017,4,0,Second Burn
bc3,81.7,2,4,2017,4,0,Second Burn
bn1,16,2,3,2017,4,0,Second Burn
bn1,14.8,2,4,2017,4,0,Second Burn
bn1,17.3,2,4,2017,4,0,Second Burn
bn1,131.3,2,3,2017,4,0,Second Burn
bn1,131.3,2,4,2017,4,0,Second Burn
bn1,24.1,2,4,2017,4,0,Second Burn
bn1,25.3,2,3,2017,4,0,Second Burn
bn1,95.5,2,4,2017,4,0,Second Burn
bn2,114.6,2,4,2017,4,0,Second Burn
bn2,99.2,2,4,2017,4,0,Second Burn
bn2,18.3,2,4,2017,4,0,Second Burn
bn2,103.4,2,4,2017,4,0,Second Burn
bn2,46.8,2,3,2017,4,0,Second Burn
bn2,119,2,4,2017,4,0,Second Burn
bn2,13,2,3,2017,4,0,Second Burn
bn2,77.2,2,4,2017,4,0,Second Burn
bn2,62.4,2,4,2017,4,0,Second Burn
bn2,15.2,2,4,2017,4,0,Second Burn
bn2,23.8,2,2,2017,4,0,Second Burn
bn2,49.9,2,4,2017,4,0,Second Burn
bn2,97,2,4,2017,4,0,Second Burn
bn2,55.5,2,4,2017,4,0,Second Burn
bn2,80.5,2,2,2017,4,0,Second Burn
bn2,99.5,2,4,2017,4,0,Second Burn
bn2,76.7,2,4,2017,4,0,Second Burn
bn3,77.9,2,3,2017,4,0,Second Burn
bn3,34.2,2,4,2017,4,0,Second Burn
bn3,153.6,2,3,2017,4,0,Second Burn
bn3,43.2,2,2,2017,4,0,Second Burn
bn3,33.2,2,4,2017,4,0,Second Burn
bn3,78,2,4,2017,4,0,Second Burn
bn3,40.5,2,3,2017,4,0,Second Burn
bn3,18,2,4,2017,4,0,Second Burn
bn3,78.4,2,4,2017,4,0,Second Burn
bn3,89.9,2,4,2017,4,0,Second Burn
bn3,102.6,2,4,2017,4,0,Second Burn
bn3,112.7,2,4,2017,4,0,Second Burn
bn3,60.4,2,4,2017,4,0,Second Burn
bn3,28.6,2,4,2017,4,0,Second Burn
bn3,25.8,2,4,2017,4,0,Second Burn
bn3,66.6,2,4,2017,4,0,Second Burn
bn3,61,2,4,2017,4,0,Second Burn
bn3,19.2,2,4,2017,4,0,Second Burn
bn3,79.4,2,3,2017,4,0,Second Burn
bs1,165.5,2,4,2017,4,0,Second Burn
bs1,82.5,2,4,2017,4,0,Second Burn
bs1,47.4,2,4,2017,4,0,Second Burn
bs1,72,2,4,2017,4,0,Second Burn
bs1,8.5,2,4,2017,4,0,Second Burn
bs1,79.2,2,4,2017,4,0,Second Burn
bs1,29.5,2,4,2017,4,0,Second Burn
bs1,66.8,2,4,2017,4,0,Second Burn
bs1,91.4,2,4,2017,4,0,Second Burn
bs1,60.5,2,4,2017,4,0,Second Burn
bs1,68.2,2,4,2017,4,0,Second Burn
bs1,37.5,2,4,2017,4,0,Second Burn
bs1,85.5,2,4,2017,4,0,Second Burn
bs1,25.3,2,4,2017,4,0,Second Burn
bs1,125,2,4,2017,4,0,Second Burn
bs3,19.7,2,4,2017,4,0,Second Burn
bs3,30.1,2,2,2017,4,0,Second Burn
bs3,37,2,4,2017,4,0,Second Burn
bs3,19.5,2,4,2017,4,0,Second Burn
bs3,30.3,2,4,2017,4,0,Second Burn
bs3,141,2,3,2017,4,0,Second Burn
bs3,19.7,2,3,2017,4,0,Second Burn
bs3,21.3,2,2,2017,4,0,Second Burn
bs3,79.2,2,4,2017,4,0,Second Burn
bs3,128,2,4,2017,4,0,Second Burn
bs3,131.7,2,4,2017,4,0,Second Burn
bs3,17.5,2,4,2017,4,0,Second Burn
bs2,58,2,4,2017,4,0,Second Burn
bs2,99.9,2,4,2017,4,0,Second Burn
bs2,91.3,2,4,2017,4,0,Second Burn
bs2,112.8,2,4,2017,4,0,Second Burn
bs2,55.6,2,4,2017,4,0,Second Burn
bs2,68.5,2,2,2017,4,0,Second Burn
bs2,60,2,4,2017,4,0,Second Burn
bs2,47.4,2,4,2017,4,0,Second Burn
bs2,48.1,2,4,2017,4,0,Second Burn
bc1,40.2,2,4,2017,5,0,Second Burn
bn2,48.5,2,1,2017,5,0,Second Burn
bs3,67.9,2,3,2017,5,0,Second Burn
bs2,84.5,2,2,2017,5,0,Second Burn
bs3,90.1,2,4,2017,5,0,Second Burn
bs2,136,2,4,2017,5,0,Second Burn
bc1,121.4,2,4,2017,5,0,Second Burn
bc1,134.7,2,3,2017,5,0,Second Burn
bc1,116.8,2,4,2017,5,0,Second Burn
bc1,81.6,2,4,2017,5,0,Second Burn
bc1,124.4,2,4,2017,5,0,Second Burn
bc1,124,2,4,2017,5,0,Second Burn
bc1,128.1,2,3,2017,5,0,Second Burn
bc1,73.8,2,5,2017,5,0,Second Burn
bc1,81.8,2,3,2017,5,0,Second Burn
bc1,111.2,2,4,2017,5,0,Second Burn
bc1,40.2,2,5,2017,5,0,Second Burn
bc1,117.3,2,4,2017,5,0,Second Burn
bc1,125.5,2,4,2017,5,0,Second Burn
bc1,104,2,3,2017,5,0,Second Burn
bc1,64.5,2,4,2017,5,0,Second Burn
bc1,60,2,5,2017,5,0,Second Burn
bc1,20.4,2,5,2017,5,0,Second Burn
bc1,143,2,5,2017,5,0,Second Burn
bc1,68.4,2,5,2017,5,0,Second Burn
bc1,23.7,2,5,2017,5,0,Second Burn
bc1,21.5,2,4,2017,5,0,Second Burn
bc1,17,2,4,2017,5,0,Second Burn
bc1,34.9,2,4,2017,5,0,Second Burn
bc2,110.5,2,5,2017,5,0,Second Burn
bc2,99.9,2,4,2017,5,0,Second Burn
bc2,22.7,2,2,2017,5,0,Second Burn
bc2,138.3,2,3,2017,5,0,Second Burn
bc2,49.5,2,5,2017,5,0,Second Burn
bc2,129,2,3,2017,5,0,Second Burn
bc2,14,2,4,2017,5,0,Second Burn
bc2,11.5,2,1,2017,5,0,Second Burn
bc2,42.1,2,5,2017,5,0,Second Burn
bc2,27,2,3,2017,5,0,Second Burn
bc2,28,2,3,2017,5,0,Second Burn
bc2,25.4,2,1,2017,5,0,Second Burn
bc2,91.6,2,3,2017,5,0,Second Burn
bc2,155,2,5,2017,5,0,Second Burn
bc2,62.3,2,5,2017,5,0,Second Burn
bc2,160.6,2,5,2017,5,0,Second Burn
bc2,39.5,2,4,2017,5,0,Second Burn
bc2,36.5,2,5,2017,5,0,Second Burn
bc3,129.8,2,5,2017,5,0,Second Burn
bc3,87,2,4,2017,5,0,Second Burn
bc3,72.2,2,5,2017,5,0,Second Burn
bc3,154.5,2,5,2017,5,0,Second Burn
bc3,74.1,2,3,2017,5,0,Second Burn
bc3,40,2,5,2017,5,0,Second Burn
bc3,29.1,2,4,2017,5,0,Second Burn
bc3,55,2,4,2017,5,0,Second Burn
bn1,82,2,4,2017,5,0,Second Burn
bn1,114,2,4,2017,5,0,Second Burn
bn1,78.4,2,5,2017,5,0,Second Burn
bn1,161.5,2,5,2017,5,0,Second Burn
bn1,63.1,2,5,2017,5,0,Second Burn
bn1,117.1,2,5,2017,5,0,Second Burn
bn1,63.9,2,4,2017,5,0,Second Burn
bn1,82,2,5,2017,5,0,Second Burn
bn1,114.2,2,5,2017,5,0,Second Burn
bn1,56.5,2,5,2017,5,0,Second Burn
bn1,106.3,2,4,2017,5,0,Second Burn
bn1,111.2,2,5,2017,5,0,Second Burn
bn1,78,2,5,2017,5,0,Second Burn
bn1,67.1,2,5,2017,5,0,Second Burn
bn1,86,2,5,2017,5,0,Second Burn
bn1,33,2,5,2017,5,0,Second Burn
bn1,53.3,2,5,2017,5,0,Second Burn
bn1,123,2,4,2017,5,0,Second Burn
bn2,29.1,2,5,2017,5,0,Second Burn
bn2,20.1,2,5,2017,5,0,Second Burn
bn2,47,2,5,2017,5,0,Second Burn
bn2,121.5,2,4,2017,5,0,Second Burn
bn2,82.8,2,5,2017,5,0,Second Burn
bn2,43.7,2,3,2017,5,0,Second Burn
bn2,51.7,2,5,2017,5,0,Second Burn
bn2,67.7,2,3,2017,5,0,Second Burn
bn2,27.7,2,2,2017,5,0,Second Burn
bn2,95.9,2,5,2017,5,0,Second Burn
bn2,110.2,2,4,2017,5,0,Second Burn
bn2,19.5,2,5,2017,5,0,Second Burn
bn2,63.1,2,4,2017,5,0,Second Burn
bn2,112.5,2,3,2017,5,0,Second Burn
bn2,167.4,2,3,2017,5,0,Second Burn
bn2,80.7,2,5,2017,5,0,Second Burn
bn2,113.5,2,5,2017,5,0,Second Burn
bn2,25.9,2,5,2017,5,0,Second Burn
bn2,70.8,2,4,2017,5,0,Second Burn
bn2,13.2,2,1,2017,5,0,Second Burn
bn2,15.6,2,1,2017,5,0,Second Burn
bn2,108,2,5,2017,5,0,Second Burn
bn2,22.1,2,1,2017,5,0,Second Burn
bn2,20.3,2,4,2017,5,0,Second Burn
bn2,100.5,2,4,2017,5,0,Second Burn
bn3,33.9,2,2,2017,5,0,Second Burn
bn3,55.9,2,4,2017,5,0,Second Burn
bn3,153.2,2,5,2017,5,0,Second Burn
bn3,104.4,2,5,2017,5,0,Second Burn
bn3,33.4,2,5,2017,5,0,Second Burn
bn3,74.6,2,5,2017,5,0,Second Burn
bn3,78.7,2,5,2017,5,0,Second Burn
bn3,78,2,4,2017,5,0,Second Burn
bn3,73.9,2,5,2017,5,0,Second Burn
bn3,54.3,2,3,2017,5,0,Second Burn
bn3,102.1,2,5,2017,5,0,Second Burn
bn3,79.6,2,4,2017,5,0,Second Burn
bn3,150.9,2,5,2017,5,0,Second Burn
bn3,7.2,2,5,2017,5,0,Second Burn
bn3,7.5,2,4,2017,5,0,Second Burn
bn3,16,2,5,2017,5,0,Second Burn
bn3,86.1,2,4,2017,5,0,Second Burn
bn3,29.9,2,5,2017,5,0,Second Burn
bs1,100.8,2,5,2017,5,0,Second Burn
bs1,47.7,2,5,2017,5,0,Second Burn
bs1,29,2,5,2017,5,0,Second Burn
bs1,38.2,2,5,2017,5,0,Second Burn
bs1,55,2,5,2017,5,0,Second Burn
bs1,22.7,2,5,2017,5,0,Second Burn
bs1,33.5,2,5,2017,5,0,Second Burn
bs1,43.2,2,5,2017,5,0,Second Burn
bs1,43.7,2,5,2017,5,0,Second Burn
bs1,49.5,2,5,2017,5,0,Second Burn
bs1,26.4,2,5,2017,5,0,Second Burn
bs1,107.6,2,5,2017,5,0,Second Burn
bs1,79.9,2,5,2017,5,0,Second Burn
bs1,12.9,2,5,2017,5,0,Second Burn
bs1,123.2,2,5,2017,5,0,Second Burn
bs1,26,2,5,2017,5,0,Second Burn
bs3,45.7,2,3,2017,5,0,Second Burn
bs3,61,2,3,2017,5,0,Second Burn
bs3,188.5,2,5,2017,5,0,Second Burn
bs3,79.5,2,5,2017,5,0,Second Burn
bs3,91.2,2,4,2017,5,0,Second Burn
bs2,31.5,2,5,2017,5,0,Second Burn
bs2,63.3,2,5,2017,5,0,Second Burn
bs2,110.1,2,5,2017,5,0,Second Burn
bs2,64.9,2,5,2017,5,0,Second Burn
bs2,59.5,2,5,2017,5,0,Second Burn
bs2,56.9,2,5,2017,5,0,Second Burn
bs2,121.2,2,5,2017,5,0,Second Burn
bs2,105.2,2,4,2017,5,0,Second Burn
bc2,30,2,1,2017,,1,Second Burn
bc2,22.4,2,3,2017,,1,Second Burn
bn1,14.3,2,1,2017,,1,Second Burn
bn2,59.5,2,4,2017,,1,Second Burn
bn2,10.9,2,1,2017,,1,Second Burn
bn2,34.4,2,4,2017,,1,Second Burn
bs3,28.3,2,2,2017,,1,Second Burn
bs3,25.2,2,1,2017,,1,Second Burn
bc1,31.5,2,3,2017,,1,Second Burn
bc1,55.6,2,1,2017,,1,Second Burn
bc1,6.4,2,1,2017,,1,Second Burn
bc1,5.2,2,1,2017,,1,Second Burn
bc1,8.9,2,1,2017,,1,Second Burn
bc1,5.2,2,1,2017,,1,Second Burn
bc1,6.2,2,1,2017,,1,Second Burn
bc2,24.5,2,2,2017,,1,Second Burn
bc2,7.1,2,1,2017,,1,Second Burn
bc2,10.1,2,1,2017,,1,Second Burn
bc2,10.7,2,2,2017,,1,Second Burn
bc3,24.6,2,3,2017,,1,Second Burn
bc3,7.4,2,1,2017,,1,Second Burn
bc3,23.9,2,2,2017,,1,Second Burn
bc3,8.1,2,2,2017,,1,Second Burn
bn1,20.5,2,2,2017,,1,Second Burn
bn1,6.2,2,1,2017,,1,Second Burn
bn1,12.3,2,1,2017,,1,Second Burn
bn1,6.6,2,1,2017,,1,Second Burn
bn1,32.1,2,1,2017,,1,Second Burn
bn1,6.2,2,1,2017,,1,Second Burn
bn1,5.2,2,2,2017,,1,Second Burn
bn1,5.6,2,1,2017,,1,Second Burn
bn1,30.1,2,1,2017,,1,Second Burn
bn1,10.2,2,2,2017,,1,Second Burn
bn1,19.2,2,2,2017,,1,Second Burn
bn2,4.5,2,2,2017,,1,Second Burn
bn2,5.4,2,1,2017,,1,Second Burn
