Plot,DBH_11,DC_2011,DBH_17,Status_2017,DC_2017,sizeclass,Died,Treatment,ddd,fell,Carbon,carbon_mg_ha
un1,39.8,0,40.2,2,2,2,Drought,un,1,0,0.447154567,0.111788642
un1,22,0,23.7,2,1,2,Drought,un,1,0,0.10295028,0.02573757
un1,44.4,0,45.2,2,1,3,Drought,un,1,0,0.586398141,0.146599535
un1,8.7,0,8.7,2,1,1,Drought,un,1,0,0.010386711,0.002596678
un1,12.8,0,13.4,2,1,1,Drought,un,1,0,0.026955875,0.006738969
un1,55.1,0,57,2,1,3,Drought,un,1,0,1.001497377,0.250374344
un1,74,0,77,2,1,4,Drought,un,1,0,2.080822249,0.520205562
un1,13.9,0,15.2,2,1,1,Drought,un,1,0,0.033050559,0.00826264
un1,30.3,0,32,2,1,2,Drought,un,1,0,0.227487815,0.056871954
un1,30.2,0,29.6,2,4,2,Drought,un,1,0,0.225632248,0.056408062
un1,26.8,0,28.6,2,2,2,Drought,un,1,0,0.167841318,0.04196033
un1,8,0,8.3,2,1,1,Drought,un,1,0,0.008445338,0.002111334
un1,96.4,0,97.3,2,1,5,Drought,un,1,0,4.00917252,1.00229313
un1,55.1,0,56.4,2,1,3,Drought,un,1,0,1.001497377,0.250374344
un1,17.6,0,17.2,2,2,1,Drought,un,1,0,0.059256628,0.014814157
un1,20.5,0,20.3,2,2,2,Drought,un,1,0,0.08643624,0.02160906
un1,10.5,0,11.8,2,1,1,Drought,un,1,0,0.016523237,0.004130809
un1,45,0,45.7,2,1,3,Drought,un,1,0,0.60623761,0.151559403
un1,10.3,0,9.9,2,2,1,Drought,un,1,0,0.015756775,0.003939194
un1,7.6,0,6.3,2,2,1,Drought,un,1,0,0.007442034,0.001860508
un1,39,0,41.5,2,1,2,Drought,un,1,0,0.425208128,0.106302032
un1,42.5,0,41.8,2,4,3,Drought,un,1,0,0.526152396,0.131538099
un1,31.5,0,31.3,2,4,2,Drought,un,1,0,0.250466981,0.062616745
un1,40,0,42.7,2,2,2,Drought,un,1,0,0.452744451,0.113186113
un1,17.7,0,18.5,2,1,1,Drought,un,1,0,0.060093317,0.015023329
un1,36.7,0,39.9,2,2,2,Drought,un,1,0,0.365744162,0.09143604
un1,9.7,0,9,2,2,1,Drought,un,1,0,0.013586394,0.003396599
un1,104.2,0,104.3,2,2,6,Drought,un,1,0,4.862549871,1.215637468
un1,42.9,0,42.6,2,4,3,Drought,un,1,0,0.538512414,0.134628104
un1,76.2,0,77.2,2,2,4,Drought,un,1,0,2.237622847,0.559405712
un1,26.4,0,25.7,2,3,2,Drought,un,1,0,0.161704433,0.040426108
un1,17.3,0,19.1,2,2,1,Drought,un,1,0,0.056788452,0.014197113
un1,10.4,0,11,2,1,1,Drought,un,1,0,0.016137289,0.004034322
un1,6.4,0,,0,,1,Drought,un,1,1,0.004873311,0.001218328
un1,107.5,0,106.3,2,1,6,Drought,un,1,0,5.253507137,1.313376784
un1,21.3,0,,0,,2,Drought,un,1,1,0.095029256,0.023757314
un1,19.5,0,22,2,2,1,Drought,un,1,0,0.076371223,0.019092806
un1,22,0,23.5,2,1,2,Drought,un,1,0,0.10295028,0.02573757
un1,13.6,0,,0,,1,Drought,un,1,1,0.031314649,0.007828662
un1,7.6,0,7,2,3,1,Drought,un,1,0,0.007442034,0.001860508
un1,25.5,0,26.9,2,1,2,Drought,un,1,0,0.148392086,0.037098021
un1,52.8,0,52.4,2,2,3,Drought,un,1,0,0.901031192,0.225257798
un1,5.8,0,6.3,2,1,1,Drought,un,1,0,0.003824892,0.000956223
un1,20.1,0,22.9,2,1,2,Drought,un,1,0,0.082320916,0.020580229
un1,6.5,0,7.2,2,2,1,Drought,un,1,0,0.005062932,0.001265733
un1,9.3,0,10.2,2,1,1,Drought,un,1,0,0.012244928,0.003061232
un1,20,0,23.3,2,1,1,Drought,un,1,0,0.081310767,0.020327692
un1,12.1,0,13.6,2,1,1,Drought,un,1,0,0.023457481,0.00586437
un1,12.5,0,13.3,2,1,1,Drought,un,1,0,0.025420998,0.00635525
un1,10.7,0,12.4,2,2,1,Drought,un,1,0,0.017311535,0.004327884
un1,39.1,0,41.8,2,1,2,Drought,un,1,0,0.427915419,0.106978855
un1,6.7,0,7.8,2,1,1,Drought,un,1,0,0.005455225,0.001363806
un1,5.5,0,6,2,1,1,Drought,un,1,0,0.003356606,0.000839152
un1,15.4,0,15.5,2,2,1,Drought,un,1,0,0.042584698,0.010646175
un1,28.3,0,33,2,1,2,Drought,un,1,0,0.192082413,0.048020603
un1,16,0,15.6,2,1,1,Drought,un,1,0,0.046807714,0.011701929
un1,19,0,20,2,1,1,Drought,un,1,0,0.07161536,0.01790384
un1,49,0,51.9,2,1,3,Drought,un,1,0,0.748725283,0.187181321
un1,30.6,0,31.4,2,1,2,Drought,un,1,0,0.233109055,0.058277264
un1,36.4,0,37.3,2,1,2,Drought,un,1,0,0.358379662,0.089594916
un1,8.6,0,8.4,2,2,1,Drought,un,1,0,0.010094627,0.002523657
un1,6.7,0,6.3,2,1,1,Drought,un,1,0,0.005455225,0.001363806
un1,44,0,45.6,2,2,3,Drought,un,1,0,0.573390216,0.143347554
un1,8,0,8.3,2,1,1,Drought,un,1,0,0.008445338,0.002111334
un1,8.2,0,8.9,2,1,1,Drought,un,1,0,0.008975629,0.002243907
un1,7.9,0,8.5,2,1,1,Drought,un,1,0,0.008187395,0.002046849
un1,36.6,0,40,2,2,2,Drought,un,1,0,0.36327939,0.090819847
un1,10.2,0,11.3,2,1,1,Drought,un,1,0,0.01538167,0.003845417
un1,17.3,0,19.1,2,1,1,Drought,un,1,0,0.056788452,0.014197113
un1,8.5,0,8.8,2,1,1,Drought,un,1,0,0.009807505,0.002451876
un1,51.4,0,54,2,1,3,Drought,un,1,0,0.842957841,0.21073946
un1,83,0,81.3,2,1,5,Drought,un,1,0,2.765987971,0.691496993
un1,44.2,0,46.2,2,1,3,Drought,un,1,0,0.579872403,0.144968101
un1,35.8,0,36.4,2,4,2,Drought,un,1,0,0.343918077,0.085979519
un1,9.5,0,,0,,1,Drought,un,1,1,0.011655165,0.002913791
un1,8.3,0,,0,,1,Drought,un,1,1,0.009248034,0.002312008
un1,15.4,0,13.9,2,2,1,Drought,un,1,0,0.042584698,0.010646175
un1,11.5,0,11.8,2,1,1,Drought,un,1,0,0.020687035,0.005171759
un1,12.5,0,14.2,2,2,1,Drought,un,1,0,0.025420998,0.00635525
un1,34.2,0,35.8,2,1,2,Drought,un,1,0,0.307077605,0.076769401
un1,9.4,0,11.2,2,2,1,Drought,un,1,0,0.012572503,0.003143126
un1,6.2,0,6.4,2,1,1,Drought,un,1,0,0.004506957,0.001126739
un1,5.1,0,5.2,2,1,1,Drought,un,1,0,0.002788147,0.000697037
un1,5,0,5.2,2,1,1,Drought,un,1,0,0.002655783,0.000663946
un1,5.9,0,5.8,2,1,1,Drought,un,1,0,0.003989161,0.00099729
un1,7.4,0,7.7,2,1,1,Drought,un,1,0,0.006968556,0.001742139
un1,7.5,0,,0,,1,Drought,un,1,1,0.007202971,0.001800743
un1,10.7,0,11.2,2,1,1,Drought,un,1,0,0.017311535,0.004327884
un1,66.9,0,67.7,2,1,4,Drought,un,1,0,1.620345927,0.405086482
un1,14.1,0,15.6,2,1,1,Drought,un,1,0,0.034239022,0.008559756
un1,12.5,0,12.8,2,1,1,Drought,un,1,0,0.025420998,0.00635525
un1,80.1,0,82.7,2,2,5,Drought,un,1,0,2.532476961,0.63311924
un1,7.1,0,8.6,2,1,1,Drought,un,1,0,0.006292889,0.001573222
un1,27,0,26.9,2,1,2,Drought,un,1,0,0.17096106,0.042740265
un1,10,0,11,2,1,1,Drought,un,1,0,0.014647586,0.003661897
un1,13,0,12.9,2,1,1,Drought,un,1,0,0.028009104,0.007002276
un1,15.9,0,15.9,2,1,1,Drought,un,1,0,0.046087292,0.011521823
un1,38,0,40.3,2,1,2,Drought,un,1,0,0.398696976,0.099674244
un1,23.2,0,24.7,2,1,2,Drought,un,1,0,0.117419933,0.029354983
un1,33.8,0,33.8,2,1,2,Drought,un,1,0,0.298254618,0.074563654
un1,29.9,0,33.8,2,2,2,Drought,un,1,0,0.220119885,0.055029971
un1,5.8,0,,0,,1,Drought,un,1,1,0.003824892,0.000956223
un1,11,0,11.8,2,1,1,Drought,un,1,0,0.01853536,0.00463384
un1,8.2,0,8.8,2,1,1,Drought,un,1,0,0.008975629,0.002243907
un1,20.2,0,22.1,2,1,2,Drought,un,1,0,0.08333852,0.02083463
un1,43,0,45.2,2,1,3,Drought,un,1,0,0.541629221,0.135407305
un1,26.5,0,28,2,1,2,Drought,un,1,0,0.163225868,0.040806467
un1,28.6,0,32.2,2,1,2,Drought,un,1,0,0.19716626,0.049291565
un1,20.6,0,23.5,2,1,2,Drought,un,1,0,0.087483842,0.02187096
un1,23.3,0,24.5,2,2,2,Drought,un,1,0,0.102801978,0.025700494
un1,26.1,0,27.7,2,1,2,Drought,un,1,0,0.157191058,0.039297764
un1,21.3,0,23,2,1,2,Drought,un,1,0,0.095029256,0.023757314
un1,15.8,0,15.8,2,1,1,Drought,un,1,0,0.045373531,0.011343383
un1,26.4,0,28.7,2,1,2,Drought,un,1,0,0.161704433,0.040426108
un1,12.7,0,12.6,2,1,1,Drought,un,1,0,0.026438276,0.006609569
un1,12.7,0,14.8,2,1,1,Drought,un,1,0,0.026438276,0.006609569
un1,6.9,0,7.8,2,1,1,Drought,un,1,0,0.005865127,0.001466282
un1,6.3,0,6.3,2,1,1,Drought,un,1,0,0.004687996,0.001171999
un1,27.7,0,28.5,2,1,2,Drought,un,1,0,0.182151565,0.045537891
un1,39.7,0,41,2,1,2,Drought,un,1,0,0.444375161,0.11109379
un1,6,0,5.9,2,1,1,Drought,un,1,0,0.004157572,0.001039393
un1,11,0,11.2,2,1,1,Drought,un,1,0,0.01853536,0.00463384
un1,6.8,0,7.3,2,1,1,Drought,un,1,0,0.005657959,0.00141449
un1,11.5,0,13.8,2,1,1,Drought,un,1,0,0.020687035,0.005171759
un1,7.4,0,7.9,2,1,1,Drought,un,1,0,0.006968556,0.001742139
un1,42.2,0,44.5,2,1,3,Drought,un,1,0,0.51699461,0.129248652
un1,11.3,0,13.5,2,1,1,Drought,un,1,0,0.019809425,0.004952356
un1,5.5,0,5.3,2,1,1,Drought,un,1,0,0.003356606,0.000839152
un1,5.6,0,6.5,2,1,1,Drought,un,1,0,0.003508649,0.000877162
un1,6.5,0,8.2,2,1,1,Drought,un,1,0,0.005062932,0.001265733
un1,7.2,0,6.8,2,1,1,Drought,un,1,0,0.006513545,0.001628386
un1,20.9,0,20.5,2,1,2,Drought,un,1,0,0.090671979,0.022667995
un1,83.6,0,85.2,2,1,5,Drought,un,1,0,2.815841666,0.703960416
un1,65.5,0,68,2,1,4,Drought,un,1,0,1.53756179,0.384390447
un1,55.5,0,59.1,2,1,3,Drought,un,1,0,1.019619818,0.254904955
un1,48.9,0,50.1,2,2,3,Drought,un,1,0,0.744943012,0.186235753
un1,9.4,0,10.2,2,1,1,Drought,un,1,0,0.012572503,0.003143126
un1,20,0,,0,,1,Drought,un,1,1,0.081310767,0.020327692
un1,22,0,22.9,2,1,2,Drought,un,1,0,0.10295028,0.02573757
un1,10.2,0,9.9,2,2,1,Drought,un,1,0,0.01538167,0.003845417
un1,102,0,101.3,2,2,6,Drought,un,1,0,4.611879378,1.152969845
un1,10.9,0,11.5,2,1,1,Drought,un,1,0,0.018121869,0.004530467
un1,8.2,0,8.4,2,1,1,Drought,un,1,0,0.008975629,0.002243907
un1,7.1,0,7.6,2,1,1,Drought,un,1,0,0.006292889,0.001573222
un1,17.1,0,19,2,1,1,Drought,un,1,0,0.055177717,0.013794429
un1,7.2,0,9.4,2,1,1,Drought,un,1,0,0.006513545,0.001628386
un1,8,0,9.2,2,1,1,Drought,un,1,0,0.008445338,0.002111334
un1,8.8,0,8.7,2,2,1,Drought,un,1,0,0.010683783,0.002670946
un1,63.3,0,65,2,1,4,Drought,un,1,0,1.412671657,0.353167914
un1,19.9,0,23.4,2,1,1,Drought,un,1,0,0.080308055,0.020077014
un1,7.9,0,9.1,2,1,1,Drought,un,1,0,0.008187395,0.002046849
un1,5.7,0,6.3,2,1,1,Drought,un,1,0,0.003664733,0.000916183
un1,11.2,0,12.3,2,1,1,Drought,un,1,0,0.019379114,0.004844779
un1,9.1,0,9.8,2,1,1,Drought,un,1,0,0.011605205,0.002901301
un1,9.1,0,9.9,2,1,1,Drought,un,1,0,0.011605205,0.002901301
un1,11,0,,0,,1,Drought,un,1,1,0.01853536,0.00463384
un1,14.5,0,16.4,2,1,1,Drought,un,1,0,0.036691578,0.009172895
un1,50.5,0,55.2,2,3,3,Drought,un,1,0,0.806838568,0.201709642
un1,30.6,0,32.8,2,1,2,Drought,un,1,0,0.233109055,0.058277264
un1,52.7,0,54.2,2,1,3,Drought,un,1,0,0.896806359,0.22420159
un1,15.1,0,,0,,1,Drought,un,1,1,0.035851987,0.008962997
un1,18.7,0,20.4,2,1,1,Drought,un,1,0,0.068849064,0.017212266
un1,44.5,0,46.2,2,1,3,Drought,un,1,0,0.589677372,0.147419343
un1,55.9,0,56.1,2,1,3,Drought,un,1,0,1.037936623,0.259484156
un1,6,0,,0,,1,Drought,un,1,1,0.004157572,0.001039393
un1,5.3,0,6.1,2,1,1,Drought,un,1,0,0.003064505,0.000766126
un1,5.2,0,6.1,2,1,1,Drought,un,1,0,0.002924375,0.000731094
un1,6.8,0,6,2,1,1,Drought,un,1,0,0.005657959,0.00141449
un1,10.3,0,8.8,2,1,1,Drought,un,1,0,0.015756775,0.003939194
un1,11.8,0,12.5,2,2,1,Drought,un,1,0,0.022046278,0.005511569
un1,5.8,0,5.7,2,1,1,Drought,un,1,0,0.003824892,0.000956223
un1,7.5,0,9.1,2,1,1,Drought,un,1,0,0.007202971,0.001800743
un1,5.5,0,5.3,2,1,1,Drought,un,1,0,0.003356606,0.000839152
un1,21.8,0,22.3,2,1,2,Drought,un,1,0,0.100648458,0.025162114
un1,59.5,0,57.1,2,1,3,Drought,un,1,0,1.211644344,0.302911086
un1,7.6,0,8.3,2,1,1,Drought,un,1,0,0.007442034,0.001860508
un1,13.5,0,15,2,1,1,Drought,un,1,0,0.030748402,0.007687101
un1,32.2,0,34.3,2,1,2,Drought,un,1,0,0.264485136,0.066121284
un1,123.5,0,127.3,2,2,6,Drought,un,1,0,7.411642253,1.852910563
un1,7.7,0,7.8,2,1,1,Drought,un,1,0,0.007685772,0.001921443
un1,9.8,0,11.9,2,2,1,Drought,un,1,0,0.013934835,0.003483709
un1,20.4,0,20.9,2,1,2,Drought,un,1,0,0.085396164,0.021349041
un1,11.5,0,11.6,2,2,1,Drought,un,1,0,0.020687035,0.005171759
un1,35.7,0,36.3,2,3,2,Drought,un,1,0,0.341542325,0.085385581
un1,19.8,0,19.8,2,1,1,Drought,un,1,0,0.069225192,0.017306298
un1,12.4,0,,0,,1,Drought,un,1,1,0.024921273,0.006230318
un1,34,0,34.5,2,1,2,Drought,un,1,0,0.302646916,0.075661729
un1,78,0,80.9,2,1,4,Drought,un,1,0,2.371003417,0.592750854
un1,87.1,0,86.6,2,1,5,Drought,un,1,0,3.117328232,0.779332058
un1,73.4,0,72.9,2,3,4,Drought,un,1,0,2.039234353,0.509808588
un1,38.4,0,40.9,2,2,2,Drought,un,1,0,0.409179226,0.102294807
un1,42.5,0,44.5,2,3,3,Drought,un,1,0,0.526152396,0.131538099
un1,89.8,0,93.8,2,1,5,Drought,un,1,0,3.362513891,0.840628473
un1,5.5,0,7,2,1,1,Drought,un,1,0,0.003356606,0.000839152
un1,31,0,30.1,2,1,2,Drought,un,1,0,0.240731836,0.060182959
un1,127.4,0,125.9,2,1,6,Drought,un,1,0,8.005843211,2.001460803
un1,8.2,0,8.6,2,1,1,Drought,un,1,0,0.008975629,0.002243907
un1,14.9,0,18.4,2,1,1,Drought,un,1,0,0.039246104,0.009811526
un1,6.9,0,8.2,2,1,1,Drought,un,1,0,0.005865127,0.001466282
un1,72.1,0,74.1,2,1,4,Drought,un,1,0,1.950840787,0.487710197
un1,15.6,0,14.5,2,1,1,Drought,un,1,0,0.043965913,0.010991478
un1,12,0,13.6,2,1,1,Drought,un,1,0,0.022981268,0.005745317
un1,5.8,0,7.2,2,1,1,Drought,un,1,0,0.003824892,0.000956223
un1,7.4,0,9.2,2,1,1,Drought,un,1,0,0.006968556,0.001742139
un1,168.8,0,172.5,2,1,6,Drought,un,1,0,16.08960591,4.022401476
un1,8.7,0,9.4,2,1,1,Drought,un,1,0,0.010386711,0.002596678
un1,132.4,0,127.3,2,1,6,Drought,un,1,0,8.808007664,2.202001916
un1,21.8,0,22.3,2,1,2,Drought,un,1,0,0.100648458,0.025162114
un1,26.3,0,28.8,2,1,2,Drought,un,1,0,0.160191497,0.040047874
un1,13.1,0,,0,,1,Drought,un,1,1,0.028544779,0.007136195
un1,7.9,0,8.4,2,1,1,Drought,un,1,0,0.008187395,0.002046849
un1,12.8,0,13.9,2,1,1,Drought,un,1,0,0.026955875,0.006738969
un1,18.4,0,15.3,2,1,1,Drought,un,1,0,0.066147577,0.016536894
un1,13.5,0,14.5,2,1,1,Drought,un,1,0,0.030748402,0.007687101
un1,100.6,0,100.6,2,1,6,Drought,un,1,0,4.456469458,1.114117365
un1,9,0,9.4,2,1,1,Drought,un,1,0,0.011293003,0.002823251
un1,26.9,0,27.2,2,1,2,Drought,un,1,0,0.169396902,0.042349225
un1,29.3,0,29.7,2,1,2,Drought,un,1,0,0.209338374,0.052334593
un1,11,0,11.2,2,1,1,Drought,un,1,0,0.01853536,0.00463384
un1,21.5,0,23.9,2,1,2,Drought,un,1,0,0.097253819,0.024313455
un1,10.7,0,11.2,2,1,1,Drought,un,1,0,0.017311535,0.004327884
un1,80.8,0,79.1,2,1,5,Drought,un,1,0,2.587717754,0.646929438
un1,9.5,0,9.3,2,1,1,Drought,un,1,0,0.012905254,0.003226314
un1,14.4,0,14.1,2,2,1,Drought,un,1,0,0.036068932,0.009017233
un1,69.6,0,72.3,2,1,4,Drought,un,1,0,1.787379739,0.446844935
un1,9.5,0,9.2,2,1,1,Drought,un,1,0,0.012905254,0.003226314
un1,12.4,0,12.2,2,1,1,Drought,un,1,0,0.024921273,0.006230318
un1,26.1,0,26.2,2,1,2,Drought,un,1,0,0.157191058,0.039297764
un1,25.5,0,26.8,2,1,2,Drought,un,1,0,0.148392086,0.037098021
un1,9.6,0,8.4,2,2,1,Drought,un,1,0,0.013243209,0.003310802
un1,23.8,0,26.6,2,1,2,Drought,un,1,0,0.125084247,0.031271062
un1,7.2,0,7.9,2,1,1,Drought,un,1,0,0.006513545,0.001628386
un1,6.1,0,6.2,2,1,1,Drought,un,1,0,0.00433016,0.00108254
un1,11.5,0,13.2,2,1,1,Drought,un,1,0,0.020687035,0.005171759
un1,40.7,0,42.3,2,1,3,Drought,un,1,0,0.472636585,0.118159146
un1,15.1,0,18.2,2,1,1,Drought,un,1,0,0.040562026,0.010140506
un1,10.9,0,11.9,2,2,1,Drought,un,1,0,0.018121869,0.004530467
un1,11.5,0,15.1,2,1,1,Drought,un,1,0,0.020687035,0.005171759
un1,25.9,0,26.6,2,4,2,Drought,un,1,0,0.154224426,0.038556106
un1,51,0,54,2,1,3,Drought,un,1,0,0.826788232,0.206697058
un1,9.5,0,10.5,2,1,1,Drought,un,1,0,0.012905254,0.003226314
un1,11.1,0,12.1,2,1,1,Drought,un,1,0,0.018954434,0.004738608
un1,6.5,0,7.2,2,1,1,Drought,un,1,0,0.005062932,0.001265733
un1,5.1,0,6.1,2,1,1,Drought,un,1,0,0.002788147,0.000697037
un1,5.4,0,5.3,2,1,1,Drought,un,1,0,0.00320857,0.000802142
un1,6.8,0,8.7,2,1,1,Drought,un,1,0,0.005657959,0.00141449
un1,7.2,0,8.2,2,1,1,Drought,un,1,0,0.006513545,0.001628386
un1,6,0,7.3,2,1,1,Drought,un,1,0,0.004157572,0.001039393
un1,13.9,0,14.5,2,1,1,Drought,un,1,0,0.033050559,0.00826264
un1,37.8,0,40.3,2,2,2,Drought,un,1,0,0.393516649,0.098379162
un1,11.1,0,11.7,2,1,1,Drought,un,1,0,0.018954434,0.004738608
un1,6.8,0,6.4,2,1,1,Drought,un,1,0,0.005657959,0.00141449
un1,33.1,0,34.4,2,1,2,Drought,un,1,0,0.241329356,0.060332339
un1,9,0,9.8,2,1,1,Drought,un,1,0,0.011293003,0.002823251
un1,33.1,0,34.7,2,2,2,Drought,un,1,0,0.283182318,0.070795579
un1,51.8,0,55,2,1,3,Drought,un,1,0,0.859314768,0.214828692
un1,7.7,0,8.3,2,1,1,Drought,un,1,0,0.007685772,0.001921443
un1,7,0,7.4,2,1,1,Drought,un,1,0,0.00607676,0.00151919
un1,7.1,0,7.6,2,1,1,Drought,un,1,0,0.006292889,0.001573222
un1,23.6,0,24.5,2,1,2,Drought,un,1,0,0.122497309,0.030624327
un1,30.1,0,32.6,2,1,2,Drought,un,1,0,0.223785747,0.055946437
un1,25.8,0,27.3,2,1,2,Drought,un,1,0,0.152753749,0.038188437
un1,10.1,0,10.4,2,2,1,Drought,un,1,0,0.015011949,0.003752987
un1,51.1,0,51.6,2,1,3,Drought,un,1,0,0.830813111,0.207703278
un1,48.8,0,49.8,2,2,3,Drought,un,1,0,0.741172171,0.185293043
un1,27.5,0,27.7,2,2,2,Drought,un,1,0,0.17891102,0.044727755
un1,11.4,0,12.3,2,2,1,Drought,un,1,0,0.020245391,0.005061348
un1,22.8,0,24.6,2,1,2,Drought,un,1,0,0.112470347,0.028117587
un1,11.1,0,11.6,2,1,1,Drought,un,1,0,0.018954434,0.004738608
un1,9.8,0,10.6,2,1,1,Drought,un,1,0,0.013934835,0.003483709
un1,7.3,0,7.1,2,2,1,Drought,un,1,0,0.006738757,0.001684689
un1,60.1,0,61.3,2,2,4,Drought,un,1,0,1.242165442,0.310541361
un1,10.4,0,11.3,2,2,1,Drought,un,1,0,0.016137289,0.004034322
un1,22.3,0,22.9,2,1,2,Drought,un,1,0,0.106461447,0.026615362
un1,46.8,0,48.1,2,2,3,Drought,un,1,0,0.668138242,0.16703456
un1,21.1,0,21.5,2,1,2,Drought,un,1,0,0.092835356,0.023208839
un1,22,0,22,2,1,2,Drought,un,1,0,0.10295028,0.02573757
un1,29.5,0,30.9,2,2,2,Drought,un,1,0,0.212896315,0.053224079
un1,6.8,0,6.9,2,1,1,Drought,un,1,0,0.005657959,0.00141449
un1,11.8,0,11.7,2,1,1,Drought,un,1,0,0.022046278,0.005511569
un1,6.2,0,6.3,2,2,1,Drought,un,1,0,0.004506957,0.001126739
un1,5.9,0,6.1,2,1,1,Drought,un,1,0,0.003989161,0.00099729
un1,5.9,0,5.9,2,1,1,Drought,un,1,0,0.003989161,0.00099729
un1,39.8,0,41.3,2,1,2,Drought,un,1,0,0.447154567,0.111788642
un1,8.5,0,8.4,2,1,1,Drought,un,1,0,0.009807505,0.002451876
un1,6.8,0,6.9,2,1,1,Drought,un,1,0,0.005657959,0.00141449
un1,64.9,0,65.6,2,1,4,Drought,un,1,0,1.502873736,0.375718434
un1,8.9,0,9.5,2,1,1,Drought,un,1,0,0.010985871,0.002746468
un1,25.9,0,27.1,2,1,2,Drought,un,1,0,0.154224426,0.038556106
un1,32.6,0,26,2,1,2,Drought,un,1,0,0.272700895,0.068175224
un1,15,0,15.3,2,2,1,Drought,un,1,0,0.039900826,0.009975207
un1,11.2,0,11.9,2,1,1,Drought,un,1,0,0.019379114,0.004844779
un1,24.4,0,26.3,2,2,2,Drought,un,1,0,0.133039634,0.033259908
un1,7,0,6.9,2,2,1,Drought,un,1,0,0.00607676,0.00151919
un1,14.2,0,13.9,2,1,1,Drought,un,1,0,0.034842675,0.008710669
un1,84.4,0,82.6,2,1,5,Drought,un,1,0,2.883142034,0.720785508
un1,7.6,0,8.5,2,1,1,Drought,un,1,0,0.007442034,0.001860508
un1,109.1,0,106.8,2,1,6,Drought,un,1,0,5.449590525,1.362397631
un1,15.2,0,15.6,2,1,1,Drought,un,1,0,0.041229724,0.010307431
un1,7.6,0,8.7,2,1,1,Drought,un,1,0,0.007442034,0.001860508
un1,5.3,0,6.3,2,1,1,Drought,un,1,0,0.003064505,0.000766126
un1,5.5,0,6,2,1,1,Drought,un,1,0,0.003356606,0.000839152
un1,5.5,0,5.6,2,1,1,Drought,un,1,0,0.003356606,0.000839152
un1,7,0,7.5,2,1,1,Drought,un,1,0,0.00607676,0.00151919
un1,27,0,29,2,1,2,Drought,un,1,0,0.17096106,0.042740265
un1,9,0,8.9,2,1,1,Drought,un,1,0,0.011293003,0.002823251
un1,37.9,0,39.2,2,1,2,Drought,un,1,0,0.396101757,0.099025439
un1,53.2,0,57.9,2,2,3,Drought,un,1,0,0.918049228,0.229512307
un1,43.2,0,46.1,2,1,3,Drought,un,1,0,0.547895079,0.13697377
un1,26.2,0,28,2,2,2,Drought,un,1,0,0.158687044,0.039671761
un1,7.2,0,7.6,2,2,1,Drought,un,1,0,0.006513545,0.001628386
un1,25.8,0,,0,,2,Drought,un,1,1,0.152753749,0.038188437
un1,25.3,0,,0,,2,Drought,un,1,1,0.145526127,0.036381532
un1,12,0,11.9,2,2,1,Drought,un,1,0,0.022981268,0.005745317
un1,7.7,0,8.3,2,3,1,Drought,un,1,0,0.007685772,0.001921443
un1,92.7,0,,0,,5,Drought,un,1,1,3.638298977,0.909574744
un1,32.6,0,32.6,2,2,2,Drought,un,1,0,0.272700895,0.068175224
un1,9.2,0,9.8,2,1,1,Drought,un,1,0,0.011922505,0.002980626
un1,9.7,0,11.9,2,1,1,Drought,un,1,0,0.013586394,0.003396599
un1,5.7,0,7,2,2,1,Drought,un,1,0,0.003664733,0.000916183
un1,22,0,23,2,2,2,Drought,un,1,0,0.10295028,0.02573757
un1,76.5,0,78.8,2,1,4,Drought,un,1,0,2.259533193,0.564883298
un1,58.7,0,60.9,2,2,3,Drought,un,1,0,1.171652592,0.292913148
un1,7,0,8,2,2,1,Drought,un,1,0,0.00607676,0.00151919
un1,7.1,0,8,2,1,1,Drought,un,1,0,0.006292889,0.001573222
un1,14.8,0,13.5,2,1,1,Drought,un,1,0,0.038597839,0.00964946
un1,79.7,0,79,2,1,4,Drought,un,1,0,2.501229823,0.625307456
un1,21.2,0,21.4,2,1,2,Drought,un,1,0,0.093928482,0.02348212
un1,5.6,0,,0,,1,Drought,un,1,1,0.003508649,0.000877162
un1,5.6,0,5.4,2,1,1,Drought,un,1,0,0.003508649,0.000877162
un1,38.1,0,36,2,1,2,Drought,un,1,0,0.40130232,0.10032558
un1,5.5,0,6.4,2,1,1,Drought,un,1,0,0.003356606,0.000839152
un1,7.1,0,7.9,2,1,1,Drought,un,1,0,0.006292889,0.001573222
un1,26.7,0,26.8,2,1,2,Drought,un,1,0,0.166294296,0.041573574
un1,25.4,0,26.7,2,1,2,Drought,un,1,0,0.146954935,0.036738734
un1,43.4,0,44,2,1,3,Drought,un,1,0,0.554204012,0.138551003
un1,5.3,0,5.2,2,1,1,Drought,un,1,0,0.003064505,0.000766126
un1,12.3,0,13.5,2,1,1,Drought,un,1,0,0.024427461,0.006106865
un1,30.5,0,31.4,2,1,2,Drought,un,1,0,0.231226204,0.057806551
un1,14.5,0,15.4,2,2,1,Drought,un,1,0,0.036691578,0.009172895
un1,8.8,0,8.9,2,1,1,Drought,un,1,0,0.010683783,0.002670946
un1,6.5,0,7.7,2,1,1,Drought,un,1,0,0.005062932,0.001265733
un1,8.2,0,8.6,2,1,1,Drought,un,1,0,0.008975629,0.002243907
un1,91.3,0,94.6,2,2,5,Drought,un,1,0,3.503541017,0.875885254
un1,8.3,0,7.8,2,1,1,Drought,un,1,0,0.009248034,0.002312008
